"","A1SEPA_z","A1PAGE_M2","A1PRSEX","raceA","A1SE2","A1SE3","A1SE4","A1PC1","sibling","CEDUC4cat","A1PC14","A1SE9","A1SE7","A1SE8c","mom_smk","dad_smk","B1PA58","A1SE6","flourish_z","emotion_z","social_z","psych_z","B1SPOSAFz","B1SQ1z","B1SSWBMSz","B1SSWBSIz","B1SSWBAOz","B1SSWBSCz","B1SSWBSAz","B1SPWBA1z","B1SPWBE1z","B1SPWBG1z","B1SPWBR1z","B1SPWBU1z","B1SPWBS1z"
"2169",0.281981006152798,55,"b.Female","a.White",1,1,1,1,3,"c.Some college",0,5,"c.Medium town",1,0,1,0,"a.Very important",0.323933313827795,0.874780752944856,0.29217768587666,-0.344359316521283,0.813295894993628,0.73346808860904,-0.390620745575481,0.321328786699988,1.2000919838229,-0.726828120837112,0.590288849158172,-0.835346859538202,0.682977497366594,-0.0602728442694822,1.09599308941466,-1.2399685379596,-1.14670678799677
"2170",0.281981006152798,60,"b.Female","a.White",1,1,1,0,5,"b.High school",0,3,"a.Rural",1,0,0,1,"a.Very important",-0.553957226405481,-0.26709244645512,-0.886731369094158,-0.205781364430032,0.105773049980501,-0.57262269713649,-0.715177645961176,0.0702229234647964,-0.921896596765798,-1.54582882533909,-0.165008698467846,-1.48787042502148,-0.249092267631329,1.19085470146868,1.09599308941466,-0.946569789363134,-0.618350915091847
"2171",-1.37493390859637,70,"a.Male","a.White",1,1,1,1,5,"a.Less than high school",0,1,"b.Small town",0,1,1,0,"a.Very important",-0.452889967664145,1.11136763664888,-1.04391924309027,-1.17582702906879,0.577454946655919,1.38651348148181,-2.33796214788965,-0.180882939770395,-0.0124729193706438,-1.2728285905051,-0.165008698467846,-1.16160864227984,-1.49185195429523,-0.685836617138565,-0.483555211277456,-0.0663735435737235,-1.14670678799677
"2172",0.791800979921772,50,"a.Male","b.Black",1,1,1,0,2,"a.Less than high school",0,4,"a.Rural",1,1,1,0,"a.Very important",-0.0998021932431533,-1.57359842134623,0.370771622874715,0.972131228345607,-1.54511358838346,-1.22566809000926,1.55672065673869,0.572434649935179,-0.0124729193706438,-0.453827886003119,-0.165008698467846,0.795962054169986,-0.249092267631329,1.19085470146868,1.09599308941466,0.520423953619217,0.702538767170462
"2173",-1.37493390859637,66,"b.Female","a.White",1,1,1,0,3,"a.Less than high school",0,4,"b.Small town",1,0,1,0,"c.Not very important",-0.677783269684196,-0.93579187844705,-0.179385936111667,-0.552226244658161,-1.07343169170804,-0.57262269713649,-0.390620745575481,0.572434649935179,-0.618755370967414,-0.180827651169126,-0.165008698467846,-0.835346859538202,-0.249092267631329,0.252509042165059,-0.483555211277456,-0.653171040766664,-0.354172978639385
"2174",0.511399994348836,69,"b.Female","a.White",1,1,1,1,1,"c.Some college",0,6,"e.City",0,0,0,0,"a.Very important",-0.620486858891669,0.103234323647289,-0.729543495098049,-0.89867112488629,0.105773049980501,0.080422695736275,0.258493055195909,-0.934200529475969,-0.618755370967414,-0.999828355671105,-0.165008698467846,-1.16160864227984,-0.559782189297303,-0.998618503573106,-0.74681326139281,0.227025205022747,-0.618350915091847
"2175",0.027071019268311,69,"a.Male","a.White",1,1,1,1,3,"b.High school",0,4,"a.Rural",1,0,0,0,"b.Somewhat important",-0.852916910868449,0.236974210045675,-0.886731369094158,-1.4529829332513,0.34161399831821,0.080422695736275,-1.36429144673257,0.321328786699988,-0.0124729193706438,-1.2728285905051,-0.920306246093865,-0.509085076796565,-0.559782189297303,-1.62418227644219,-2.32636156208493,-0.946569789363134,-0.0899950421869232
"2176",1.55653094057523,54,"a.Male","a.White",1,1,1,1,5,"a.Less than high school",0,6,"b.Small town",1,0,1,0,"b.Somewhat important",0.638514120559779,0.843887863852107,0.134989811880551,0.625686348117478,0.105773049980501,1.38651348148181,0.258493055195909,0.572434649935179,-1.52817904836257,-0.180827651169126,1.09382054757552,1.44848561965326,0.993667419032568,0.878072815034142,1.09599308941466,-1.82676603515254,0.174182894265538
"2177",-0.73765894138515,30,"a.Male","a.White",1,1,1,0,2,"b.High school",0,5,"b.Small town",0,0,0,1,"a.Very important",-1.09809890398205,0.103234323647289,-0.808137432096103,-2.0072947416163,0.105773049980501,0.080422695736275,-0.390620745575481,-0.683094666240778,-0.618755370967414,-0.999828355671105,-0.165008698467846,-1.48787042502148,-0.870472110963277,-1.62418227644219,-1.27332936162352,-2.12016478374901,-1.14670678799677
"2178",0.791800979921772,56,"b.Female","a.White",1,1,1,1,3,"b.High school",0,4,"a.Rural",1,0,1,0,"a.Very important",0.684681044348176,1.24510752304726,0.0563958748824965,0.417819419980601,0.813295894993628,1.38651348148181,-1.03973454634687,0.0702229234647964,0.896950758024511,-0.453827886003119,0.590288849158172,0.795962054169986,0.993667419032568,-0.998618503573106,1.09599308941466,-0.946569789363134,0.702538767170462
"2179",0.027071019268311,45,"b.Female","a.White",1,1,1,1,2,"d.College degree or more",0,6,"b.Small town",1,1,1,1,"c.Not very important",0.162625068845515,-0.164245449149483,0.999523118859151,-0.413648292566909,-0.365908846694918,0.080422695736275,0.907606855967298,0.321328786699988,0.290668306427741,1.18417352300084,0.842054698366845,-1.16160864227984,-0.249092267631329,-0.373054730704024,0.0429608889532503,0.813822702215687,-0.882528851544308
"2180",-0.35529396105842,36,"b.Female","a.White",1,1,1,0,0,"b.High school",0,5,"e.City",0,1,1,0,"c.Not very important",-0.66979815170202,-0.195138338242232,-0.415167747105831,-1.03724907697754,-1.07343169170804,0.73346808860904,0.258493055195909,-0.683094666240778,-0.0124729193706438,-0.726828120837112,-0.165008698467846,-0.182823294054927,-0.249092267631329,-3.50087359504944,0.306218939068604,-0.359772292170194,-0.618350915091847
"2181",1.04671096680626,32,"b.Female","a.White",1,1,1,0,5,"d.College degree or more",0,4,"d.Suburbs",1,1,1,0,"b.Somewhat important",-0.350923718906661,-0.668312105650278,-0.257979873109722,0.0713745397524716,-0.601749795032627,-0.57262269713649,-0.390620745575481,-0.431988803005586,-0.315614145169029,0.36517281849886,-0.165008698467846,-0.835346859538202,0.0615976540346453,1.19085470146868,0.0429608889532503,-1.2399685379596,0.966716703622924
"2182",1.1741659602485,30,"a.Male","a.White",1,1,1,1,3,"b.High school",0,4,"e.City",1,1,0,0,"b.Somewhat important",0.754779462069214,0.370714096444061,0.134989811880551,1.38786508461936,0.577454946655919,0.080422695736275,0.583049955581604,-0.431988803005586,0.290668306427741,-0.999828355671105,1.09382054757552,1.44848561965326,1.30435734069854,0.565290928599601,1.09599308941466,0.227025205022747,1.23089464007539
"2183",-0.992568928269637,45,"a.Male","a.White",1,1,1,1,2,"d.College degree or more",0,3,"f.Moved around",0,0,0,0,"b.Somewhat important",-1.28970299931982,-1.94392519144864,-0.415167747105831,-0.829382148840664,-1.54511358838346,-1.87871348288202,0.583049955581604,-1.93862398241673,-1.52817904836257,0.36517281849886,1.09382054757552,0.795962054169986,-0.870472110963277,-0.998618503573106,-1.01007131150816,0.520423953619217,-1.67506266090169
